Date;Country;Cases;Deaths;Population;Continent;retail_and_recreation_percent_change_from_baseline;grocery_and_pharmacy_percent_change_from_baseline;parks_percent_change_from_baseline;transit_stations_percent_change_from_baseline;workplaces_percent_change_from_baseline;residential_percent_change_from_baseline;walking;driving
10/11/2020;Israel;622.0;4.0;8519373.0;Asia;-34.0;3.0;4.0;-28.0;-27.0;12.0;103.37;89.1
10/11/2020;Italy;25269.0;356.0;60359546.0;Europe;-32.0;-5.0;-6.0;-43.0;-30.0;13.0;50.54;65.04
10/11/2020;Japan;899.0;11.0;126860299.0;Asia;-4.0;2.0;0.0;-16.0;-8.0;4.0;108.96;122.14
10/11/2020;Latvia;92.0;2.0;1919968.0;Europe;-22.0;-5.0;13.0;-29.0;-25.0;7.0;78.65;77.2
10/11/2020;Lithuania;1056.0;3.0;2794184.0;Europe;-42.0;13.0;10.0;-34.0;-31.0;10.0;79.7;78.32
10/11/2020;Luxembourg;570.0;3.0;613894.0;Europe;-19.0;-7.0;1.0;-23.0;-27.0;12.0;94.28;77.89
10/11/2020;Malaysia;972.0;8.0;31949789.0;Asia;-35.0;-9.0;-38.0;-54.0;-27.0;17.0;53.23;67.36
10/11/2020;Mexico;4960.0;198.0;127575529.0;America;-27.0;-7.0;-40.0;-36.0;-29.0;12.0;92.19;84.1
10/11/2020;Morocco;3170.0;84.0;36471766.0;Africa;-23.0;22.0;-25.0;-19.0;-15.0;12.0;54.72;71.87
10/11/2020;Netherlands;4674.0;39.0;17282163.0;Europe;-24.0;0.0;30.0;-47.0;-28.0;11.0;78.78;77.57
10/11/2020;New Zealand;1.0;0.0;4783062.0;Oceania;-3.0;-4.0;-20.0;-32.0;1.0;4.0;79.5;98.57
10/11/2020;Norway;1502.0;0.0;5328212.0;Europe;-15.0;-1.0;11.0;-41.0;-25.0;9.0;90.31;91.65
10/11/2020;Philippines;2054.0;108.0;108116622.0;Asia;-41.0;-14.0;-28.0;-51.0;-37.0;21.0;46.75;44.55
10/11/2020;Poland;21713.0;173.0;37972812.0;Europe;-25.0;18.0;-4.0;-39.0;-32.0;11.0;73.25;78.17
10/11/2020;Portugal;4096.0;63.0;10276617.0;Europe;-22.0;0.0;-15.0;-35.0;-18.0;11.0;55.9;70.59
10/11/2020;Romania;3240.0;130.0;19414458.0;Europe;-34.0;-8.0;-38.0;-38.0;-37.0;8.0;55.41;56.4
10/11/2020;Russia;21798.0;256.0;145872260.0;Europe;-15.0;-2.0;-17.0;-12.0;-21.0;5.0;75.4;67.63
10/11/2020;Saudi Arabia;392.0;19.0;34268529.0;Asia;-18.0;-7.0;-16.0;-39.0;-23.0;8.0;117.53;109.07
10/11/2020;Singapore;8.0;0.0;5804343.0;Asia;-18.0;2.0;-22.0;-30.0;-22.0;16.0;89.6;80.74
10/11/2020;Slovakia;577.0;15.0;5450421.0;Europe;-34.0;-7.0;3.0;-36.0;-28.0;10.0;61.43;73.51
10/11/2020;Slovenia;464.0;16.0;2080908.0;Europe;-53.0;-20.0;-18.0;-44.0;-36.0;17.0;84.27;76.53
10/11/2020;South Africa;1247.0;36.0;58558267.0;Africa;-24.0;-11.0;-37.0;-34.0;-21.0;14.0;89.97;62.16
10/11/2020;South Korea;100.0;5.0;51225321.0;Asia;-4.0;11.0;24.0;6.0;3.0;-1.0;86.02;85.43
10/11/2020;Spain;17395.0;411.0;46937060.0;Europe;-37.0;-3.0;-6.0;-26.0;-22.0;9.0;57.73;70.87
10/11/2020;Sweden;3725.0;35.0;10230185.0;Europe;-20.0;-6.0;21.0;-37.0;-24.0;9.0;86.8;96.14
10/11/2020;Switzerland;17245.0;169.0;8544527.0;Europe;-28.0;-1.0;12.0;-26.0;-21.0;10.0;94.28;91.53
10/11/2020;Taiwan;2.0;0.0;23773881.0;Asia;-11.0;5.0;-17.0;-13.0;5.0;1.0;93.6;90.04
10/11/2020;Thailand;4.0;0.0;69625581.0;Asia;-6.0;4.0;-23.0;-25.0;-12.0;1.0;53.0;76.95
10/11/2020;Turkey;2576.0;85.0;82003882.0;Europe;-22.0;12.0;4.0;-14.0;-16.0;6.0;116.65;118.48
10/11/2020;Ukraine;8687.0;115.0;43993643.0;Europe;-15.0;2.0;-9.0;-11.0;-21.0;2.0;122.12;113.68
10/11/2020;United Arab Emirates;1146.0;1.0;9770526.0;Asia;-20.0;-2.0;-32.0;-36.0;-19.0;9.0;258.32;250.4
10/11/2020;United Kingdom;21350.0;194.0;66647112.0;Europe;-48.0;-13.0;14.0;-49.0;-39.0;15.0;77.85;78.02
10/11/2020;United States;138901.0;679.0;329064917.0;America;-18.0;-7.0;-2.0;-35.0;-31.0;10.0;101.75;105.5
10/11/2020;Uruguay;46.0;0.0;3461731.0;America;-25.0;-8.0;-39.0;-21.0;7.0;4.0;66.43;64.25
10/11/2020;Vietnam;3.0;0.0;96462108.0;Asia;-21.0;-1.0;-30.0;-7.0;13.0;-7.0;119.38;95.69
11/11/2020;Argentina;11976.0;276.0;44780675.0;America;-42.0;-8.0;-57.0;-38.0;-15.0;10.0;54.92;66.54
11/11/2020;Australia;10.0;0.0;25203200.0;Oceania;-12.0;0.0;-18.0;-38.0;-10.0;6.0;80.31;101.22
11/11/2020;Austria;3839.0;35.0;8858775.0;Europe;-43.0;-12.0;-15.0;-36.0;-29.0;11.0;66.92;80.27
11/11/2020;Belgium;7701.0;218.0;11455519.0;Europe;-67.0;-58.0;87.0;-59.0;-79.0;25.0;88.87;78.99
11/11/2020;Brazil;25012.0;201.0;211049519.0;America;-18.0;14.0;-26.0;-12.0;-4.0;8.0;100.27;100.79
11/11/2020;Bulgaria;4390.0;80.0;7000039.0;Europe;-27.0;3.0;-16.0;-18.0;-28.0;8.0;89.87;71.86
11/11/2020;Cambodia;0.0;0.0;16486542.0;Asia;-18.0;-13.0;-22.0;-43.0;-18.0;11.0;67.22;41.27
11/11/2020;Canada;4302.0;68.0;37411038.0;America;-25.0;-7.0;24.0;-55.0;-47.0;16.0;99.27;97.39
11/11/2020;Chile;1028.0;23.0;18952035.0;America;-38.0;-16.0;-44.0;-31.0;-23.0;15.0;76.52;84.97
11/11/2020;Colombia;7612.0;174.0;50339443.0;America;-36.0;-10.0;-34.0;-28.0;-23.0;13.0;101.24;74.39
11/11/2020;Croatia;1467.0;33.0;4076246.0;Europe;-17.0;3.0;9.0;-29.0;-18.0;6.0;93.63;71.46
11/11/2020;Czechia;9005.0;249.0;10649800.0;Europe;-48.0;7.0;-16.0;-38.0;-31.0;15.0;49.02;81.89
11/11/2020;Denmark;1066.0;3.0;5806081.0;Europe;-8.0;-6.0;7.0;-32.0;-18.0;7.0;108.38;110.45
11/11/2020;Egypt;232.0;14.0;100388076.0;Africa;-18.0;35.0;-3.0;-2.0;-2.0;1.0;152.15;133.74
11/11/2020;Estonia;126.0;0.0;1324820.0;Europe;-4.0;6.0;6.0;-15.0;-12.0;4.0;114.17;99.26
11/11/2020;Finland;220.0;0.0;5517919.0;Europe;-11.0;-2.0;23.0;-35.0;-16.0;7.0;91.88;107.31
11/11/2020;France;22180.0;1220.0;67012883.0;Europe;-74.0;-52.0;-24.0;-72.0;-81.0;30.0;34.93;48.09
11/11/2020;Germany;18487.0;261.0;83019213.0;Europe;-26.0;-2.0;9.0;-27.0;-16.0;9.0;84.95;86.69
11/11/2020;Greece;2383.0;41.0;10724599.0;Europe;-59.0;-5.0;-4.0;-56.0;-39.0;15.0;61.16;52.12
11/11/2020;Hungary;3945.0;101.0;9772756.0;Europe;-29.0;0.0;-12.0;-32.0;-27.0;11.0;58.3;83.58
11/11/2020;India;44281.0;512.0;1366417756.0;Asia;-22.0;20.0;-36.0;-14.0;-22.0;10.0;115.44;114.78
11/11/2020;Indonesia;3779.0;72.0;270625567.0;Asia;-14.0;2.0;-9.0;-30.0;-25.0;8.0;63.21;84.16
11/11/2020;Ireland;230.0;15.0;4904240.0;Europe;-50.0;-7.0;-33.0;-58.0;-36.0;17.0;37.12;58.92
11/11/2020;Israel;665.0;5.0;8519373.0;Asia;-33.0;4.0;10.0;-27.0;-26.0;12.0;105.98;90.78
11/11/2020;Italy;35090.0;580.0;60359546.0;Europe;-38.0;-8.0;-12.0;-45.0;-30.0;14.0;49.45;62.96
11/11/2020;Japan;1173.0;12.0;126860299.0;Asia;-6.0;0.0;1.0;-17.0;-8.0;4.0;109.21;122.84
11/11/2020;Latvia;208.0;2.0;1919968.0;Europe;-21.0;-5.0;28.0;-28.0;-25.0;7.0;74.32;77.42
11/11/2020;Lithuania;1086.0;11.0;2794184.0;Europe;-41.0;12.0;18.0;-34.0;-31.0;10.0;82.53;77.47
11/11/2020;Luxembourg;176.0;5.0;613894.0;Europe;-20.0;-6.0;-10.0;-26.0;-27.0;13.0;100.49;78.39
11/11/2020;Malaysia;869.0;6.0;31949789.0;Asia;-34.0;-8.0;-36.0;-54.0;-27.0;18.0;53.01;67.18
11/11/2020;Mexico;5746.0;617.0;127575529.0;America;-27.0;-6.0;-40.0;-36.0;-29.0;13.0;92.58;86.47
11/11/2020;Morocco;5214.0;69.0;36471766.0;Africa;-24.0;20.0;-27.0;-19.0;-15.0;12.0;51.6;70.26
11/11/2020;Netherlands;4664.0;98.0;17282163.0;Europe;-26.0;-2.0;21.0;-45.0;-25.0;10.0;80.51;79.26
11/11/2020;New Zealand;1.0;0.0;4783062.0;Oceania;2.0;-2.0;-8.0;-29.0;2.0;2.0;88.2;107.74
11/11/2020;Norway;594.0;0.0;5328212.0;Europe;-16.0;-2.0;7.0;-42.0;-24.0;9.0;89.6;91.6
11/11/2020;Philippines;1300.0;14.0;108116622.0;Asia;-46.0;-22.0;-33.0;-56.0;-38.0;22.0;33.96;33.52
11/11/2020;Poland;25454.0;330.0;37972812.0;Europe;-71.0;-80.0;28.0;-64.0;-81.0;27.0;60.24;68.36
11/11/2020;Portugal;3817.0;62.0;10276617.0;Europe;-22.0;1.0;-12.0;-34.0;-19.0;11.0;55.71;70.26
11/11/2020;Romania;7304.0;177.0;19414458.0;Europe;-32.0;-6.0;-34.0;-35.0;-36.0;8.0;54.51;57.25
11/11/2020;Russia;20977.0;368.0;145872260.0;Europe;-16.0;-2.0;-17.0;-12.0;-20.0;5.0;79.19;69.0
11/11/2020;Saudi Arabia;471.0;17.0;34268529.0;Asia;-19.0;-8.0;-17.0;-38.0;-22.0;8.0;115.38;107.95
11/11/2020;Singapore;9.0;0.0;5804343.0;Asia;-17.0;-2.0;-17.0;-28.0;-21.0;16.0;95.76;85.08
11/11/2020;Slovakia;1051.0;24.0;5450421.0;Europe;-34.0;-7.0;-4.0;-38.0;-27.0;11.0;65.97;76.38
11/11/2020;Slovenia;1092.0;12.0;2080908.0;Europe;-54.0;-20.0;-22.0;-44.0;-36.0;17.0;81.7;77.77
11/11/2020;South Africa;1729.0;106.0;58558267.0;Africa;-20.0;-7.0;-31.0;-32.0;-19.0;13.0;79.86;59.49
11/11/2020;South Korea;146.0;2.0;51225321.0;Asia;-7.0;10.0;39.0;5.0;2.0;0.0;87.6;89.86
11/11/2020;Spain;19096.0;349.0;46937060.0;Europe;-38.0;-3.0;-8.0;-27.0;-21.0;9.0;59.6;72.35
11/11/2020;Sweden;4498.0;35.0;10230185.0;Europe;-22.0;-6.0;14.0;-38.0;-24.0;10.0;88.55;97.81
11/11/2020;Switzerland;5935.0;106.0;8544527.0;Europe;-30.0;-4.0;1.0;-27.0;-21.0;10.0;96.54;94.8
11/11/2020;Taiwan;4.0;0.0;23773881.0;Asia;-9.0;4.0;-8.0;-9.0;6.0;1.0;95.35;92.37
11/11/2020;Thailand;3.0;0.0;69625581.0;Asia;-6.0;1.0;-25.0;-24.0;-11.0;1.0;53.47;78.26
11/11/2020;Turkey;2529.0;87.0;82003882.0;Europe;-26.0;10.0;-2.0;-17.0;-17.0;7.0;116.86;122.95
11/11/2020;Ukraine;10179.0;191.0;43993643.0;Europe;-14.0;4.0;-9.0;-10.0;-21.0;2.0;114.4;109.09
11/11/2020;United Arab Emirates;1096.0;3.0;9770526.0;Asia;-19.0;0.0;-31.0;-35.0;-19.0;9.0;262.57;252.54
11/11/2020;United Kingdom;20412.0;532.0;66647112.0;Europe;-49.0;-14.0;-1.0;-51.0;-38.0;16.0;76.26;78.47
11/11/2020;United States;147274.0;1432.0;329064917.0;America;-15.0;-8.0;-10.0;-39.0;-38.0;12.0;102.81;107.34
11/11/2020;Uruguay;60.0;0.0;3461731.0;America;-23.0;-7.0;-41.0;-20.0;7.0;4.0;69.96;67.45
11/11/2020;Vietnam;10.0;0.0;96462108.0;Asia;-16.0;-1.0;-29.0;-8.0;15.0;-9.0;121.54;96.58
12/11/2020;Argentina;10880.0;348.0;44780675.0;America;-44.0;-10.0;-61.0;-39.0;-15.0;11.0;57.49;68.21
12/11/2020;Australia;8.0;0.0;25203200.0;Oceania;-11.0;2.0;-11.0;-38.0;-11.0;6.0;86.02;110.53
12/11/2020;Austria;9643.0;55.0;8858775.0;Europe;-44.0;-11.0;-21.0;-37.0;-29.0;11.0;66.57;79.14
12/11/2020;Belgium;2004.0;196.0;11455519.0;Europe;-50.0;5.0;17.0;-50.0;-48.0;19.0;84.6;84.53
12/11/2020;Brazil;48331.0;544.0;211049519.0;America;-17.0;19.0;-21.0;-11.0;-4.0;7.0;101.95;101.44
12/11/2020;Bulgaria;3945.0;47.0;7000039.0;Europe;-27.0;3.0;-7.0;-15.0;-28.0;7.0;88.22;70.77
12/11/2020;Cambodia;1.0;0.0;16486542.0;Asia;-18.0;-12.0;-18.0;-45.0;-17.0;11.0;64.72;42.48
12/11/2020;Canada;4024.0;53.0;37411038.0;America;-21.0;-3.0;7.0;-51.0;-32.0;13.0;98.42;99.03
12/11/2020;Chile;897.0;22.0;18952035.0;America;-38.0;-17.0;-43.0;-31.0;-24.0;16.0;73.33;81.95
12/11/2020;Colombia;8651.0;164.0;50339443.0;America;-34.0;-7.0;-32.0;-28.0;-24.0;13.0;96.32;74.64
12/11/2020;Croatia;2597.0;28.0;4076246.0;Europe;-18.0;-1.0;-1.0;-30.0;-18.0;6.0;90.3;74.8
12/11/2020;Czechia;8925.0;247.0;10649800.0;Europe;-49.0;7.0;-16.0;-39.0;-31.0;15.0;47.81;81.55
12/11/2020;Denmark;994.0;3.0;5806081.0;Europe;-7.0;-5.0;13.0;-31.0;-17.0;7.0;107.33;111.75
12/11/2020;Egypt;227.0;11.0;100388076.0;Africa;-19.0;33.0;-6.0;-5.0;-3.0;2.0;162.34;146.86
12/11/2020;Estonia;132.0;0.0;1324820.0;Europe;-7.0;3.0;3.0;-19.0;-13.0;5.0;109.33;100.05
12/11/2020;Finland;238.0;2.0;5517919.0;Europe;-13.0;-2.0;19.0;-36.0;-16.0;7.0;96.03;108.3
12/11/2020;France;35879.0;328.0;67012883.0;Europe;-54.0;-3.0;-19.0;-41.0;-32.0;14.0;46.93;64.67
12/11/2020;Germany;21866.0;215.0;83019213.0;Europe;-30.0;-1.0;3.0;-28.0;-16.0;9.0;85.68;86.23
12/11/2020;Greece;2751.0;43.0;10724599.0;Europe;-59.0;-1.0;-5.0;-55.0;-38.0;15.0;59.15;52.34
12/11/2020;Hungary;3927.0;87.0;9772756.0;Europe;-29.0;2.0;-15.0;-32.0;-28.0;12.0;58.78;85.04
12/11/2020;India;47905.0;550.0;1366417756.0;Asia;-18.0;28.0;-33.0;-12.0;-24.0;9.0;109.43;113.12
12/11/2020;Indonesia;3770.0;75.0;270625567.0;Asia;-14.0;1.0;-9.0;-30.0;-25.0;8.0;63.49;85.83
12/11/2020;Ireland;358.0;2.0;4904240.0;Europe;-45.0;0.0;-3.0;-54.0;-35.0;16.0;43.73;61.3
12/11/2020;Israel;477.0;17.0;8519373.0;Asia;-34.0;5.0;14.0;-26.0;-27.0;12.0;121.56;106.64
12/11/2020;Italy;32961.0;623.0;60359546.0;Europe;-38.0;-7.0;-19.0;-45.0;-30.0;15.0;48.7;62.67
12/11/2020;Japan;1555.0;10.0;126860299.0;Asia;-7.0;0.0;-2.0;-17.0;-8.0;4.0;114.39;128.57
12/11/2020;Latvia;453.0;0.0;1919968.0;Europe;-25.0;-4.0;-4.0;-32.0;-26.0;8.0;76.05;80.08
12/11/2020;Lithuania;1421.0;14.0;2794184.0;Europe;-43.0;12.0;-3.0;-34.0;-32.0;11.0;79.27;74.77
12/11/2020;Luxembourg;483.0;5.0;613894.0;Europe;-21.0;-8.0;3.0;-24.0;-27.0;12.0;94.98;75.3
12/11/2020;Malaysia;822.0;2.0;31949789.0;Asia;-34.0;-8.0;-35.0;-54.0;-27.0;19.0;55.23;69.01
12/11/2020;Mexico;7646.0;588.0;127575529.0;America;-26.0;-5.0;-40.0;-35.0;-29.0;13.0;89.12;84.68
12/11/2020;Morocco;5461.0;81.0;36471766.0;Africa;-24.0;21.0;-26.0;-20.0;-15.0;12.0;49.46;69.72
12/11/2020;Netherlands;5400.0;74.0;17282163.0;Europe;-33.0;-7.0;-6.0;-49.0;-27.0;12.0;77.39;78.85
12/11/2020;New Zealand;3.0;0.0;4783062.0;Oceania;3.0;0.0;-2.0;-25.0;4.0;1.0;88.04;108.4
12/11/2020;Norway;564.0;0.0;5328212.0;Europe;-10.0;7.0;7.0;-42.0;-24.0;9.0;90.44;94.96
12/11/2020;Philippines;1667.0;49.0;108116622.0;Asia;-65.0;-44.0;-36.0;-73.0;-62.0;23.0;41.48;37.11
12/11/2020;Poland;25221.0;430.0;37972812.0;Europe;-32.0;-2.0;-9.0;-43.0;-33.0;13.0;68.46;76.3
12/11/2020;Portugal;4935.0;82.0;10276617.0;Europe;-20.0;1.0;-8.0;-36.0;-19.0;11.0;54.74;69.76
12/11/2020;Romania;9799.0;203.0;19414458.0;Europe;-32.0;-8.0;-33.0;-36.0;-35.0;8.0;55.84;59.86
12/11/2020;Russia;19851.0;432.0;145872260.0;Europe;-15.0;-2.0;-15.0;-12.0;-20.0;5.0;78.78;69.25
12/11/2020;Saudi Arabia;394.0;14.0;34268529.0;Asia;-18.0;-8.0;-20.0;-39.0;-22.0;9.0;117.61;110.02
12/11/2020;Singapore;18.0;0.0;5804343.0;Asia;-17.0;2.0;-16.0;-26.0;-22.0;15.0;101.32;98.8
12/11/2020;Slovakia;2058.0;24.0;5450421.0;Europe;-33.0;-5.0;-15.0;-38.0;-27.0;11.0;73.67;84.6
12/11/2020;Slovenia;2222.0;14.0;2080908.0;Europe;-52.0;-18.0;-23.0;-44.0;-36.0;17.0;87.62;80.15
12/11/2020;South Africa;2140.0;60.0;58558267.0;Africa;-16.0;-1.0;-25.0;-30.0;-19.0;12.0;81.98;58.16
12/11/2020;South Korea;143.0;0.0;51225321.0;Asia;-9.0;5.0;26.0;2.0;3.0;0.0;96.33;96.18
12/11/2020;Spain;19511.0;356.0;46937060.0;Europe;-38.0;-2.0;-7.0;-27.0;-22.0;9.0;60.21;73.58
12/11/2020;Sweden;5709.0;27.0;10230185.0;Europe;-23.0;-4.0;7.0;-40.0;-25.0;10.0;85.66;97.42
12/11/2020;Switzerland;8238.0;86.0;8544527.0;Europe;-30.0;-1.0;8.0;-27.0;-21.0;10.0;98.64;94.09
12/11/2020;Taiwan;5.0;0.0;23773881.0;Asia;-10.0;-1.0;-20.0;-13.0;4.0;-2.0;95.03;95.11
12/11/2020;Thailand;5.0;0.0;69625581.0;Asia;-8.0;0.0;-24.0;-24.0;-12.0;1.0;57.62;85.54
12/11/2020;Turkey;2693.0;86.0;82003882.0;Europe;-24.0;12.0;8.0;-14.0;-14.0;6.0;117.69;119.78
12/11/2020;Ukraine;10611.0;191.0;43993643.0;Europe;-16.0;2.0;-11.0;-11.0;-22.0;2.0;112.38;111.51
12/11/2020;United Arab Emirates;1214.0;2.0;9770526.0;Asia;-18.0;1.0;-28.0;-34.0;-19.0;9.0;264.21;274.96
12/11/2020;United Kingdom;22950.0;595.0;66647112.0;Europe;-48.0;-10.0;19.0;-50.0;-39.0;16.0;77.65;78.51
12/11/2020;United States;143306.0;2117.0;329064917.0;America;-20.0;-9.0;-12.0;-37.0;-32.0;11.0;94.65;100.69
12/11/2020;Uruguay;80.0;1.0;3461731.0;America;-26.0;-12.0;-40.0;-21.0;7.0;4.0;71.69;68.14
12/11/2020;Vietnam;26.0;0.0;96462108.0;Asia;-19.0;-3.0;-29.0;-12.0;12.0;-10.0;122.98;97.73
13/11/2020;Argentina;11162.0;251.0;44780675.0;America;-41.0;-7.0;-60.0;-38.0;-14.0;11.0;70.58;87.33
13/11/2020;Australia;12.0;0.0;25203200.0;Oceania;-8.0;7.0;-19.0;-36.0;-9.0;5.0;105.59;111.15
13/11/2020;Austria;10368.0;37.0;8858775.0;Europe;-42.0;-6.0;-18.0;-38.0;-29.0;12.0;64.44;79.36
13/11/2020;Belgium;6482.0;173.0;11455519.0;Europe;-56.0;-3.0;2.0;-50.0;-47.0;21.0;84.48;86.46
13/11/2020;Brazil;33207.0;908.0;211049519.0;America;-15.0;21.0;-23.0;-7.0;-1.0;6.0;112.51;120.44
13/11/2020;Bulgaria;3414.0;72.0;7000039.0;Europe;-31.0;-1.0;-24.0;-21.0;-28.0;8.0;90.48;80.55
13/11/2020;Cambodia;0.0;0.0;16486542.0;Asia;-18.0;-12.0;-18.0;-45.0;-16.0;11.0;68.76;44.79
13/11/2020;Canada;5516.0;83.0;37411038.0;America;-23.0;-4.0;-7.0;-50.0;-32.0;14.0;115.09;116.15
13/11/2020;Chile;1634.0;66.0;18952035.0;America;-38.0;-11.0;-44.0;-31.0;-23.0;16.0;85.33;106.29
13/11/2020;Colombia;8686.0;179.0;50339443.0;America;-35.0;-5.0;-35.0;-24.0;-19.0;13.0;114.03;93.28
13/11/2020;Croatia;3082.0;32.0;4076246.0;Europe;-18.0;4.0;3.0;-29.0;-18.0;6.0;111.46;85.82
13/11/2020;Czechia;7870.0;185.0;10649800.0;Europe;-49.0;12.0;-11.0;-36.0;-30.0;14.0;53.05;89.2
13/11/2020;Denmark;1011.0;2.0;5806081.0;Europe;-8.0;-5.0;28.0;-32.0;-18.0;7.0;130.94;117.53
13/11/2020;Egypt;214.0;12.0;100388076.0;Africa;-9.0;45.0;16.0;0.0;-4.0;3.0;148.02;132.42
13/11/2020;Estonia;373.0;0.0;1324820.0;Europe;-10.0;4.0;-7.0;-22.0;-14.0;5.0;130.13;122.09
13/11/2020;Finland;197.0;0.0;5517919.0;Europe;-9.0;1.0;26.0;-36.0;-16.0;7.0;110.09;128.1
13/11/2020;France;33172.0;425.0;67012883.0;Europe;-54.0;-9.0;-29.0;-43.0;-32.0;17.0;46.87;62.91
13/11/2020;Germany;23542.0;218.0;83019213.0;Europe;-28.0;3.0;11.0;-28.0;-17.0;10.0;92.81;92.62
13/11/2020;Greece;3316.0;50.0;10724599.0;Europe;-63.0;1.0;-12.0;-57.0;-39.0;17.0;59.84;51.97
13/11/2020;Hungary;5097.0;99.0;9772756.0;Europe;-30.0;3.0;-11.0;-33.0;-28.0;12.0;60.51;87.61
13/11/2020;India;44879.0;547.0;1366417756.0;Asia;-15.0;40.0;-31.0;-8.0;-29.0;10.0;102.92;104.44
13/11/2020;Indonesia;4173.0;97.0;270625567.0;Asia;-16.0;-2.0;-13.0;-30.0;-23.0;9.0;75.05;110.22
13/11/2020;Ireland;385.0;0.0;4904240.0;Europe;-45.0;3.0;1.0;-54.0;-33.0;16.0;49.35;66.44
13/11/2020;Israel;833.0;6.0;8519373.0;Asia;-33.0;-1.0;65.0;-26.0;-27.0;4.0;92.92;82.54
13/11/2020;Italy;37977.0;636.0;60359546.0;Europe;-39.0;-3.0;-20.0;-45.0;-31.0;15.0;51.93;64.72
13/11/2020;Japan;1587.0;16.0;126860299.0;Asia;-9.0;-1.0;-1.0;-18.0;-9.0;5.0;158.19;167.17
13/11/2020;Latvia;533.0;4.0;1919968.0;Europe;-21.0;0.0;-3.0;-33.0;-25.0;8.0;77.58;83.84
13/11/2020;Lithuania;1550.0;9.0;2794184.0;Europe;-45.0;12.0;-2.0;-33.0;-31.0;11.0;88.72;87.94
13/11/2020;Luxembourg;795.0;8.0;613894.0;Europe;-22.0;-4.0;-2.0;-25.0;-28.0;14.0;107.53;81.6
13/11/2020;Malaysia;919.0;1.0;31949789.0;Asia;-37.0;-8.0;-39.0;-58.0;-26.0;20.0;59.28;74.91
13/11/2020;Mexico;5658.0;626.0;127575529.0;America;-24.0;1.0;-38.0;-31.0;-24.0;12.0;114.74;113.29
13/11/2020;Morocco;6195.0;64.0;36471766.0;Africa;-26.0;21.0;-29.0;-21.0;-11.0;13.0;55.48;74.9
13/11/2020;Netherlands;5627.0;89.0;17282163.0;Europe;-32.0;-3.0;5.0;-46.0;-23.0;11.0;87.99;84.04
13/11/2020;New Zealand;4.0;0.0;4783062.0;Oceania;2.0;1.0;1.0;-35.0;-10.0;5.0;95.33;106.83
13/11/2020;Norway;618.0;6.0;5328212.0;Europe;-15.0;0.0;3.0;-42.0;-25.0;10.0;93.77;98.1
13/11/2020;Philippines;1404.0;11.0;108116622.0;Asia;-42.0;-13.0;-32.0;-57.0;-39.0;20.0;52.14;54.44
13/11/2020;Poland;22683.0;275.0;37972812.0;Europe;-35.0;-1.0;-12.0;-43.0;-31.0;13.0;79.16;84.81
13/11/2020;Portugal;5839.0;78.0;10276617.0;Europe;-24.0;11.0;-18.0;-35.0;-19.0;11.0;60.8;78.33
13/11/2020;Romania;10142.0;121.0;19414458.0;Europe;-27.0;0.0;-36.0;-29.0;-21.0;6.0;76.2;76.48
13/11/2020;Russia;21608.0;439.0;145872260.0;Europe;-15.0;-1.0;-18.0;-11.0;-21.0;5.0;82.36;75.31
13/11/2020;Saudi Arabia;311.0;15.0;34268529.0;Asia;-20.0;-8.0;-11.0;-44.0;-18.0;5.0;126.81;119.6
13/11/2020;Singapore;11.0;0.0;5804343.0;Asia;-11.0;13.0;-14.0;-25.0;-21.0;17.0;104.43;104.82
13/11/2020;Slovakia;2591.0;50.0;5450421.0;Europe;-32.0;-1.0;-6.0;-36.0;-26.0;11.0;90.44;91.42
13/11/2020;Slovenia;1931.0;13.0;2080908.0;Europe;-51.0;-15.0;-19.0;-45.0;-36.0;18.0;94.48;89.98
13/11/2020;South Africa;2338.0;65.0;58558267.0;Africa;-10.0;5.0;-27.0;-26.0;-19.0;10.0;85.15;61.5
13/11/2020;South Korea;191.0;1.0;51225321.0;Asia;-11.0;7.0;20.0;4.0;1.0;0.0;100.88;108.08
13/11/2020;Spain;21371.0;308.0;46937060.0;Europe;-40.0;0.0;-10.0;-28.0;-22.0;10.0;70.65;78.63
13/11/2020;Sweden;5564.0;28.0;10230185.0;Europe;-24.0;-7.0;4.0;-40.0;-26.0;11.0;94.2;101.15
13/11/2020;Switzerland;6893.0;98.0;8544527.0;Europe;-29.0;2.0;14.0;-27.0;-20.0;11.0;110.88;102.26
13/11/2020;Taiwan;8.0;0.0;23773881.0;Asia;-12.0;-2.0;-25.0;-4.0;0.0;2.0;141.81;129.18
13/11/2020;Thailand;9.0;0.0;69625581.0;Asia;-6.0;3.0;-22.0;-24.0;-12.0;1.0;78.46;123.15
13/11/2020;Turkey;2841.0;88.0;82003882.0;Europe;-27.0;13.0;3.0;-18.0;-16.0;8.0;122.46;129.98
13/11/2020;Ukraine;11057.0;198.0;43993643.0;Europe;-15.0;5.0;-15.0;-11.0;-21.0;3.0;118.73;119.73
13/11/2020;United Arab Emirates;1136.0;3.0;9770526.0;Asia;-21.0;0.0;-26.0;-37.0;-13.0;6.0;292.21;285.67
13/11/2020;United Kingdom;33470.0;563.0;66647112.0;Europe;-49.0;-8.0;7.0;-50.0;-38.0;16.0;85.25;85.11
13/11/2020;United States;153669.0;630.0;329064917.0;America;-19.0;-9.0;-11.0;-35.0;-30.0;11.0;127.06;128.33
